Wban Number, YearMonthDay, Time, Station Type, Maintenance Indicator, Sky Conditions, Visibility, Weather Type, Dry Bulb Temp, Dew Point Temp, Wet Bulb Temp, % Relative Humidity, Wind Speed (kt), Wind Direction, Wind Char. Gusts (kt), Val for Wind Char., Station Pressure, Pressure Tendency, Sea Level Pressure, Record Type, Precip. Total
03011,20070408,2110,AO2 ,-,SCT008 BKN021 OVC029                         ,3SM    ,-SN                 ,36,34,36,92  , 4   ,100,-,0  ,29.98,-,-,AA,-
03011,20070409,0350,AO2 ,-,SCT036 SCT060 SCT090                         ,10SM   ,-,34,34,34,100 , 0   ,000,-,0  ,29.91,-,-,AA,-
03011,20070409,0450,AO2 ,-,SCT001 BKN120                                ,1 1/4SM,BR                  ,34,32,34,92  , 7   ,260,-,0  ,29.90,-,-,AA,-
03011,20070409,0550,AO2 ,-,OVC001                                       ,3/4SM  ,BR                  ,34,32,34,92  , 0   ,000,-,0  ,29.92,-,-,AA,-
03011,20070409,0650,AO2 ,-,OVC001                                       ,1/2SM  ,FG                  ,34,34,34,100 , 0   ,000,-,0  ,29.93,-,-,AA,-
03011,20070409,0750,AO2 ,-,OVC003                                       ,3SM    ,BR                  ,34,34,34,100 , 0   ,000,-,0  ,29.95,-,-,AA,-
03011,20070409,0850,AO2 ,-,BKN003 OVC008                                ,10SM   ,-,36,34,36,92  , 0   ,000,-,0  ,29.95,-,-,AA,-
03011,20070409,0950,AO2 ,-,BKN009 BKN013 OVC047                         ,10SM   ,-,37,34,36,89  , 4   ,110,-,0  ,29.95,-,-,AA,-
03011,20070409,1050,AO2 ,-,SCT013 BKN018 OVC025                         ,5SM    ,HZ                  ,39,34,37,82  , 3   ,270,-,0  ,29.96,-,-,AA,-
03011,20070409,1150,AO2 ,-,SCT029 OVC036                                ,10SM   ,-,41,34,37,76  , 8   ,270,-,0  ,29.95,-,-,AA,-
03011,20070409,1250,AO2 ,-,BKN046                                       ,10SM   ,-,45,32,39,60  , 5   ,260,-,0  ,29.95,-,-,AA,-
03011,20070409,1350,AO2 ,-,SCT031                                       ,10SM   ,-,46,34,41,63  , 7   ,270,-,0  ,29.93,-,-,AA,-
03011,20070409,1450,AO2 ,-,OVC048                                       ,10SM   ,-,46,32,39,58  , 6   ,300,-,0  ,29.93,-,-,AA,-
03011,20070409,1550,AO2 ,-,OVC050                                       ,10SM   ,-,46,32,39,58  , 4   ,330,G,09 ,29.93,-,-,AA,-
03011,20070409,1650,AO2 ,-,SCT037 SCT045 BKN050                         ,10SM   ,-,46,32,39,58  , 4   ,300,-,0  ,29.93,-,-,AA,-
03011,20070409,1750,AO2 ,-,SCT048 SCT060                                ,10SM   ,-,45,30,39,56  , 7   ,300,-,0  ,29.93,-,-,AA,-
03011,20070409,1850,AO2 ,-,SCT039 SCT045 SCT050                         ,10SM   ,-,43,32,37,65  , 4   ,290,-,0  ,29.93,-,-,AA,-
03011,20070409,1950,AO2 ,-,SCT035 SCT042 BKN060                         ,10SM   ,-,43,32,37,65  , 3   ,190,-,0  ,29.93,-,-,AA,-
03011,20070409,2050,AO2 ,-,CLR                                          ,10SM   ,-,39,32,36,76  , 4   ,120,-,0  ,29.92,-,-,AA,-
03011,20070409,2150,AO2 ,-,BKN070 OVC080                                ,10SM   ,-,39,32,36,76  , 3   ,120,-,0  ,29.91,-,-,AA,-
03011,20070409,2250,AO2 ,-,SCT009 BKN042 OVC050                         ,7SM    ,-VCTSSN             ,39,32,36,76  , 10  ,240,G,16 ,29.91,-,-,AA,-
03011,20070409,2350,AO2 ,-,SCT001 OVC004                                ,1 1/2SM,-SN                 ,36,34,36,92  , 6   ,270,-,0  ,29.91,-,-,AA,-
03011,20070410,0050,AO2 ,-,BKN013 OVC034                                ,1SM    ,BR                  ,36,34,36,92  , 5   ,110,-,0  ,29.87,-,-,AA,-
03011,20070410,0150,AO2 ,-,SCT060 SCT080 BKN120                         ,10SM   ,-,36,32,34,85  , 5   ,220,-,0  ,29.84,-,-,AA,-
03011,20070410,0250,AO2 ,-,SCT048 SCT060 BKN070                         ,10SM   ,-,39,32,36,76  , 8   ,260,G,17 ,29.78,-,-,AA,-
03011,20070410,0350,AO2 ,-,BKN003 OVC010                                ,1 3/4SM,-SN                 ,34,32,34,92  , 10  ,280,G,28 ,29.80,-,-,AA,.04
03011,20070410,0450,AO2 ,-,SCT015 SCT034 BKN060                         ,10SM   ,VCTS                ,36,32,34,85  , 15  ,260,G,23 ,29.80,-,-,AA,-
03011,20070410,0550,AO2 ,-,SCT015 BKN023 OVC035                         ,4SM    ,-SN                 ,34,27,30,76  , 17  ,310,G,29 ,29.84,-,-,AA,-
03011,20070410,0650,AO2 ,-,SCT025 OVC032                                ,7SM    ,-SN                 ,32,21,28,64  , 15  ,300,G,22 ,29.87,-,-,AA,-
03011,20070410,0750,AO2 ,-,OVC007                                       ,3/4SM  ,-SN                 ,28,23,27,82  , 9   ,300,G,22 ,29.86,-,-,AA,-
03011,20070410,0850,AO2 ,-,SCT027 OVC035                                ,10SM   ,-,30,18,27,61  , 7   ,310,-,0  ,29.87,-,-,AA,-
03011,20070410,0950,AO2 ,-,SCT050 SCT065                                ,10SM   ,-,30,5,23,34  , 6   ,310,G,27 ,29.88,-,-,AA,-
03011,20070410,1050,AO2 ,-,SCT060 SCT065 BKN075                         ,10SM   ,-,30,1,23,29  , 21  ,280,G,27 ,29.89,-,-,AA,-
03011,20070410,1150,AO2 ,-,SCT030 BKN048 OVC055                         ,10SM   ,-,30,9,25,41  , 5   ,340,G,17 ,29.88,-,-,AA,-
03011,20070410,1250,AO2 ,-,SCT043 OVC060                                ,10SM   ,-,32,5,25,32  , 10  ,300,G,30 ,29.87,-,-,AA,-
03011,20070410,1350,AO2 ,-,BKN060 BKN080                                ,10SM   ,-,32,7,25,35  , 15  ,300,G,30 ,29.87,-,-,AA,-
03011,20070410,1450,AO2 ,-,SCT050 BKN060 BKN080                         ,10SM   ,-,32,5,25,32  , 13  ,290,G,31 ,29.86,-,-,AA,-
03011,20070410,1550,AO2 ,-,SCT047 OVC060                                ,10SM   ,-,32,9,25,38  , 17  ,270,G,28 ,29.87,-,-,AA,-
03011,20070410,1650,AO2 ,-,SCT049 BKN065 OVC070                         ,10SM   ,-,32,9,25,38  , 20  ,280,G,25 ,29.89,-,-,AA,-
03011,20070410,1750,AO2 ,-,SCT040 BKN055 OVC070                         ,10SM   ,-,30,9,25,41  , 15  ,300,G,26 ,29.90,-,-,AA,-
03011,20070410,1850,AO2 ,-,SCT050 BKN055 BKN075                         ,10SM   ,-,30,10,25,43  , 16  ,300,G,27 ,29.93,-,-,AA,-
03011,20070410,1950,AO2 ,-,SCT048 BKN060 BKN070                         ,10SM   ,-,28,9,23,45  , 9   ,330,G,17 ,29.95,-,-,AA,-
03011,20070410,2050,AO2 ,-,SCT042 BKN070 OVC085                         ,10SM   ,-,28,10,23,47  , 5   ,310,-,0  ,29.96,-,-,AA,-
03011,20070410,2150,AO2 ,-,SCT043 BKN065 OVC090                         ,10SM   ,-,27,10,21,49  , 12  ,290,G,24 ,29.98,-,-,AA,-
03011,20070410,2250,AO2 ,-,SCT045 BKN090                                ,10SM   ,-,27,9,21,47  , 8   ,290,G,21 ,29.97,-,-,AA,-
03011,20070410,2350,AO2 ,-,CLR                                          ,10SM   ,-,23,5,18,46  , 9   ,330,-,0  ,29.96,-,-,AA,-
03011,20070411,0050,AO2 ,-,CLR                                          ,10SM   ,-,23,5,18,46  , 0   ,000,-,0  ,29.95,-,-,AA,-
03011,20070411,0150,AO2 ,-,BKN080                                       ,10SM   ,-,21,9,18,60  , 7   ,290,-,0  ,29.94,-,-,AA,-
03011,20070411,0250,AO2 ,-,SCT050 BKN070                                ,10SM   ,-,21,9,18,60  , 6   ,290,-,0  ,29.94,-,-,AA,-
03011,20070411,0350,AO2 ,-,SCT060                                       ,10SM   ,-,21,9,18,60  , 5   ,250,-,0  ,29.94,-,-,AA,-
03011,20070411,0450,AO2 ,-,BKN060                                       ,10SM   ,-,21,5,18,50  , 8   ,280,-,0  ,29.93,-,-,AA,-
03011,20070411,0550,AO2 ,-,SCT045 BKN050 BKN060                         ,10SM   ,-,21,5,18,50  , 7   ,300,-,0  ,29.94,-,-,AA,-
03011,20070411,0650,AO2 ,-,SCT038                                       ,10SM   ,-,21,5,18,50  , 8   ,300,-,0  ,29.96,-,-,AA,-
03011,20070411,0750,AO2 ,-,CLR                                          ,10SM   ,-,23,9,19,55  , 4   ,290,-,0  ,29.97,-,-,AA,-
03011,20070411,0850,AO2 ,-,OVC044                                       ,10SM   ,-,25,5,19,42  , 7   ,270,-,0  ,29.97,-,-,AA,-
03011,20070411,0950,AO2 ,-,SCT044 SCT050                                ,10SM   ,-,27,5,21,39  , 3   ,240,-,0  ,29.97,-,-,AA,-
03011,20070411,1050,AO2 ,-,CLR                                          ,10SM   ,-,30,5,23,34  , 6   ,260,-,0  ,29.96,-,-,AA,-
03011,20070411,1150,AO2 ,-,CLR                                          ,10SM   ,-,32,7,25,35  , 6   ,260,-,0  ,29.95,-,-,AA,-
03011,20070411,1250,AO2 ,-,SCT120                                       ,10SM   ,-,32,5,25,32  , 8   ,180,-,0  ,29.95,-,-,AA,-
03011,20070411,1350,AO2 ,-,BKN120                                       ,10SM   ,-,34,9,27,35  , 6   ,260,-,0  ,29.94,-,-,AA,-
03011,20070411,1450,AO2 ,-,SCT100 BKN120                                ,10SM   ,-,34,0,25,23  , 10  ,260,-,0  ,29.92,-,-,AA,-
03011,20070411,1550,AO2 ,-,BKN090                                       ,10SM   ,-,36,1,27,22  , 8   ,250,-,0  ,29.91,-,-,AA,-
03011,20070411,1650,AO2 ,-,BKN100 OVC120                                ,10SM   ,-,34,5,27,29  , 8   ,260,-,0  ,29.91,-,-,AA,-
03011,20070411,1750,AO2 ,-,OVC065                                       ,10SM   ,-,34,-2,25,21  , 3   ,260,-,0  ,29.91,-,-,AA,-
03011,20070411,1850,AO2 ,-,SCT070 BKN090 OVC100                         ,10SM   ,-,32,7,25,35  , 3   ,190,-,0  ,29.89,-,-,AA,-
03011,20070411,1950,AO2 ,-,BKN060 BKN070 OVC090                         ,10SM   ,-,32,18,27,56  , 5   ,150,G,08 ,29.91,-,-,AA,-
03011,20070411,2050,AO2 ,-,OVC004                                       ,1SM    ,SN                  ,28,27,28,96  , 0   ,000,-,0  ,29.93,-,-,AA,-
03011,20070411,2150,AO2 ,-,OVC008                                       ,1 3/4SM,-SN                 ,28,27,28,96  , 0   ,000,-,0  ,29.92,-,-,AA,-
03011,20070411,2250,AO2 ,-,SCT030 BKN042 OVC070                         ,7SM    ,-SN                 ,28,27,28,96  , 0   ,000,-,0  ,29.89,-,-,AA,-
03011,20070411,2350,AO2 ,-,BKN050 OVC075                                ,10SM   ,-,30,27,28,89  , 0   ,000,-,0  ,29.88,-,-,AA,-
03011,20070412,0050,AO2 ,-,SCT048 OVC075                                ,10SM   ,-,30,23,28,75  , 3   ,090,-,0  ,29.85,-,-,AA,-
03011,20070412,0150,AO2 ,-,SCT046 BKN060 OVC095                         ,10SM   ,-,32,21,28,64  , 6   ,110,-,0  ,29.82,-,-,AA,-
03011,20070412,0250,AO2 ,-,SCT050 SCT070 BKN120                         ,10SM   ,-,32,21,28,64  , 4   ,090,-,0  ,29.79,-,-,AA,-
03011,20070412,0350,AO2 ,-,SCT048 BKN050 OVC070                         ,10SM   ,-,32,21,28,64  , 3   ,050,-,0  ,29.76,-,-,AA,-
03011,20070412,0450,AO2 ,-,SCT028 SCT046 OVC060                         ,10SM   ,-,32,21,28,64  , 11  ,150,G,21 ,29.73,-,-,AA,-
03011,20070412,0550,AO2 ,-,SCT004 BKN009 OVC015                         ,1 1/2SM,-SN                 ,30,27,28,89  , 3   ,060,-,0  ,29.75,-,-,AA,-
03011,20070412,0650,AO2 ,-,SCT004 BKN008 OVC012                         ,1 1/2SM,-SN                 ,30,28,28,92  , 5   ,040,-,0  ,29.74,-,-,AA,-
03011,20070412,0750,AO2 ,-,OVC003                                       ,1/4SM  ,SN                  ,30,28,28,92  , 0   ,000,-,0  ,29.75,-,-,AA,-
03011,20070412,0850,AO2 ,-,OVC005                                       ,1/2SM  ,SN                  ,32,28,30,85  , 0   ,000,-,0  ,29.74,-,-,AA,-
03011,20070412,0950,AO2 ,-,SCT009 BKN016 OVC024                         ,2SM    ,-SN                 ,32,28,30,85  , 3   ,030,-,0  ,29.74,-,-,AA,-
03011,20070412,1050,AO2 ,-,SCT008 SCT021 OVC041                         ,3SM    ,-SN                 ,34,28,32,79  , 3   ,140,-,0  ,29.74,-,-,AA,-
03011,20070412,1150,AO2 ,-,SCT008 BKN016 OVC027                         ,1 3/4SM,-SN                 ,34,28,32,79  , 0   ,000,-,0  ,29.73,-,-,AA,-
03011,20070412,1250,AO2 ,-,SCT007 SCT014 BKN044                         ,10SM   ,VCTS                ,36,30,34,79  , 4   ,230,-,0  ,29.72,-,-,AA,-
03011,20070412,1350,AO2 ,-,SCT012 BKN021 OVC048                         ,5SM    ,-SN                 ,34,30,32,85  , 8   ,270,-,0  ,29.73,-,-,AA,-
03011,20070412,1450,AO2 ,-,SCT024 BKN042 OVC110                         ,10SM   ,-,34,30,32,85  , 9   ,270,G,15 ,29.73,-,-,AA,-
03011,20070412,1550,AO2 ,-,SCT035 BKN042 OVC055                         ,10SM   ,-,32,30,30,92  , 4   ,250,-,0  ,29.75,-,-,AA,-
03011,20070412,1650,AO2 ,-,SCT013 SCT019 BKN065                         ,7SM    ,-SN                 ,32,28,30,85  , 0   ,000,-,0  ,29.77,-,-,AA,-
03011,20070412,1750,AO2 ,-,SCT017 BKN029 OVC044                         ,4SM    ,-SN                 ,32,30,30,92  , 0   ,000,-,0  ,29.77,-,-,AA,-
03011,20070412,1850,AO2 ,-,SCT007 SCT070                                ,10SM   ,-,32,30,30,92  , 4   ,260,-,0  ,29.76,-,-,AA,-
03011,20070412,1950,AO2 ,-,SCT025 BKN034 OVC048                         ,10SM   ,-,32,30,30,92  , 3   ,090,-,0  ,29.80,-,-,AA,-
03011,20070412,2050,AO2 ,-,SCT009 OVC014                                ,2 1/2SM,-SN                 ,32,30,30,92  , 0   ,000,-,0  ,29.83,-,-,AA,-
03011,20070412,2150,AO2 ,-,BKN004                                       ,3/4SM  ,SN                  ,32,30,30,92  , 0   ,000,-,0  ,29.85,-,-,AA,-
03011,20070412,2250,AO2 ,-,SCT002 SCT020 BKN110                         ,10SM   ,-,30,30,30,100 , 0   ,000,-,0  ,29.84,-,-,AA,-
03011,20070412,2350,AO2 ,-,SCT011 BKN027 OVC038                         ,7SM    ,-SN                 ,32,28,30,85  , 3   ,120,-,0  ,29.85,-,-,AA,-
03011,20070413,0050,AO2 ,-,BKN070 BKN080 OVC095                         ,10SM   ,-,30,28,28,92  , 4   ,120,-,0  ,29.84,-,-,AA,-
03011,20070413,0150,AO2 ,-,BKN045 BKN070                                ,10SM   ,-,30,28,28,92  , 4   ,140,-,0  ,29.83,-,-,AA,-
03011,20070413,0250,AO2 ,-,BKN120                                       ,10SM   ,-,30,28,28,92  , 3   ,140,-,0  ,29.83,-,-,AA,-
03011,20070413,0350,AO2 ,-,OVC110                                       ,10SM   ,-,30,28,28,92  , 3   ,270,-,0  ,29.83,-,-,AA,-
03011,20070413,0450,AO2 ,-,BKN001 OVC007                                ,10SM   ,-,28,28,28,100 , 0   ,000,-,0  ,29.84,-,-,AA,-
03011,20070413,0550,AO2 ,-,OVC009                                       ,10SM   ,-,28,28,28,100 , 0   ,000,-,0  ,29.85,-,-,AA,-
03011,20070413,0650,AO2 ,-,BKN009 BKN034 OVC040                         ,10SM   ,-SN                 ,30,28,28,92  , 0   ,000,-,0  ,29.87,-,-,AA,-
03011,20070413,0750,AO2 ,-,BKN008 BKN012 OVC040                         ,7SM    ,-,30,28,28,92  , 0   ,000,-,0  ,29.87,-,-,AA,-
03011,20070413,0850,AO2 ,-,BKN013 BKN024 OVC030                         ,2SM    ,-SN                 ,32,30,30,92  , 10  ,260,-,0  ,29.87,-,-,AA,-
03011,20070413,0950,AO2 ,-,SCT017 BKN032 OVC044                         ,10SM   ,-SN                 ,32,28,30,85  , 8   ,260,-,0  ,29.91,-,-,AA,-
03011,20070413,1050,AO2 ,-,SCT027 BKN035 OVC044                         ,10SM   ,-,34,28,32,79  , 9   ,280,-,0  ,29.93,-,-,AA,-
03011,20070413,1150,AO2 ,-,SCT028 OVC034                                ,5SM    ,-SN                 ,34,28,32,79  , 10  ,280,G,15 ,29.95,-,-,AA,-
03011,20070413,1250,AO2 ,-,OVC007                                       ,1SM    ,-SN                 ,32,30,30,92  , 6   ,270,-,0  ,29.96,-,-,AA,-
03011,20070413,1350,AO2 ,-,SCT012 BKN023 OVC031                         ,7SM    ,-,36,23,30,59  , 3   ,240,G,17 ,29.97,-,-,AA,-
03011,20070413,1450,AO2 ,-,SCT036 OVC046                                ,10SM   ,-,37,21,30,52  , 4   ,350,-,0  ,29.98,-,-,AA,-
03011,20070413,1550,AO2 ,-,SCT036 SCT044 BKN050                         ,10SM   ,-,41,19,34,41  , 4   ,340,-,0  ,29.98,-,-,AA,-
03011,20070413,1650,AO2 ,-,SCT060 SCT070                                ,10SM   ,-,39,14,30,36  , 9   ,010,G,16 ,30.00,-,-,AA,-
03011,20070413,1750,AO2 ,-,SCT049 BKN060 OVC070                         ,10SM   ,-,39,14,30,36  , 6   ,340,-,0  ,30.03,-,-,AA,-
03011,20070413,1850,AO2 ,-,SCT042 OVC050                                ,10SM   ,-,37,14,28,39  , 0   ,000,-,0  ,30.06,-,-,AA,-
03011,20070413,1950,AO2 ,-,SCT041 BKN050 OVC075                         ,10SM   ,-,36,12,28,37  , 7   ,340,-,0  ,30.10,-,-,AA,-
03011,20070413,2050,AO2 ,-,SCT036 BKN046 OVC075                         ,10SM   ,-,36,14,28,40  , 3   ,160,-,0  ,30.15,-,-,AA,-
03011,20070413,2150,AO2 ,-,SCT028 SCT035 OVC060                         ,10SM   ,-,32,21,28,64  , 8   ,110,-,0  ,30.17,-,-,AA,-
03011,20070413,2250,AO2 ,-,SCT049 SCT060 OVC075                         ,10SM   ,VCTS                ,32,21,28,64  , 0   ,000,-,0  ,30.19,-,-,AA,-
03011,20070413,2350,AO2 ,-,CLR                                          ,10SM   ,-,30,21,27,69  , 0   ,000,-,0  ,30.19,-,-,AA,-
03011,20070414,0050,AO2 ,-,CLR                                          ,10SM   ,-,28,21,27,75  , 3   ,110,-,0  ,30.20,-,-,AA,-
03011,20070414,0150,AO2 ,-,CLR                                          ,10SM   ,-,28,19,25,69  , 6   ,130,-,0  ,30.19,-,-,AA,-
03011,20070414,0250,AO2 ,-,CLR                                          ,10SM   ,-,27,18,25,69  , 4   ,150,-,0  ,30.19,-,-,AA,-
03011,20070414,0350,AO2 ,-,CLR                                          ,10SM   ,-,25,18,23,75  , 3   ,130,-,0  ,30.21,-,-,AA,-
03011,20070414,0450,AO2 ,-,CLR                                          ,10SM   ,-,23,18,21,81  , 4   ,130,-,0  ,30.21,-,-,AA,-
03011,20070414,0550,AO2 ,-,CLR                                          ,10SM   ,-,23,16,21,74  , 0   ,000,-,0  ,30.22,-,-,AA,-
03011,20070414,0650,AO2 ,-,CLR                                          ,10SM   ,-,27,18,25,69  , 3   ,090,-,0  ,30.23,-,-,AA,-
03011,20070414,0750,AO2 ,-,CLR                                          ,10SM   ,-,30,16,27,56  , 0   ,000,-,0  ,30.23,-,-,AA,-
03011,20070414,0850,AO2 ,-,CLR                                          ,10SM   ,-,34,10,27,37  , 0   ,000,-,0  ,30.24,-,-,AA,-
03011,20070414,0950,AO2 ,-,CLR                                          ,10SM   ,-,39,10,30,30  , 3   ,120,-,0  ,30.25,-,-,AA,-
03011,20070414,1050,AO2 ,-,CLR                                          ,10SM   ,-,41,3,30,20  , 0   ,000,-,0  ,30.23,-,-,AA,-
03011,20070414,1150,AO2 ,-,CLR                                          ,10SM   ,-,43,7,32,23  , 0   ,000,-,0  ,30.23,-,-,AA,-
03011,20070414,1250,AO2 ,-,CLR                                          ,10SM   ,-,45,9,34,23  , 4   ,200,-,0  ,30.22,-,-,AA,-
03011,20070414,1350,AO2 ,-,CLR                                          ,10SM   ,-,46,9,34,22  , 0   ,000,-,0  ,30.21,-,-,AA,-
03011,20070414,1450,AO2 ,-,CLR                                          ,10SM   ,-,50,12,37,22  , 5   ,300,-,0  ,30.18,-,-,AA,-
03011,20070414,1550,AO2 ,-,CLR                                          ,10SM   ,-,52,12,37,20  , 3   ,240,-,0  ,30.18,-,-,AA,-
03011,20070414,1650,AO2 ,-,CLR                                          ,10SM   ,-,52,14,37,22  , 6   ,270,-,0  ,30.17,-,-,AA,-
03011,20070414,1750,AO2 ,-,CLR                                          ,10SM   ,-,50,14,37,24  , 6   ,260,-,0  ,30.18,-,-,AA,-
03011,20070414,1850,AO2 ,-,CLR                                          ,10SM   ,-,45,12,34,26  , 0   ,000,-,0  ,30.19,-,-,AA,-
03011,20070414,1950,AO2 ,-,CLR                                          ,10SM   ,-,41,21,34,45  , 7   ,130,-,0  ,30.20,-,-,AA,-
03011,20070414,2050,AO2 ,-,CLR                                          ,10SM   ,-,43,18,34,37  , 0   ,000,-,0  ,30.21,-,-,AA,-
03011,20070414,2150,AO2 ,-,CLR                                          ,10SM   ,-,41,21,34,45  , 0   ,000,-,0  ,30.21,-,-,AA,-
03011,20070414,2250,AO2 ,-,CLR                                          ,10SM   ,-,39,21,34,48  , 0   ,000,-,0  ,30.20,-,-,AA,-
03011,20070414,2350,AO2 ,-,CLR                                          ,10SM   ,-,39,19,32,45  , 0   ,000,-,0  ,30.19,-,-,AA,-
03011,20070415,0050,AO2 ,-,CLR                                          ,10SM   ,-,37,14,28,39  , 4   ,130,-,0  ,30.17,-,-,AA,-
03011,20070415,0150,AO2 ,-,CLR                                          ,10SM   ,-,37,14,28,39  , 0   ,000,-,0  ,30.14,-,-,AA,-
03011,20070415,0250,AO2 ,-,CLR                                          ,10SM   ,-,37,12,28,36  , 5   ,120,-,0  ,30.12,-,-,AA,-
03011,20070415,0350,AO2 ,-,CLR                                          ,10SM   ,-,37,10,28,33  , 0   ,000,-,0  ,30.10,-,-,AA,-
03011,20070415,0450,AO2 ,-,CLR                                          ,10SM   ,-,39,14,30,36  , 9   ,120,-,0  ,30.10,-,-,AA,-
03011,20070415,0550,AO2 ,-,CLR                                          ,10SM   ,-,37,14,28,39  , 4   ,130,-,0  ,30.10,-,-,AA,-
03011,20070415,0650,AO2 ,-,CLR                                          ,10SM   ,-,43,10,32,26  , 0   ,000,-,0  ,30.09,-,-,AA,-
03011,20070415,0750,AO2 ,-,CLR                                          ,10SM   ,-,46,10,34,23  , 3   ,070,-,0  ,30.08,-,-,AA,-
03011,20070415,0850,AO2 ,-,CLR                                          ,10SM   ,-,50,5,36,16  , 6   ,120,-,0  ,30.06,-,-,AA,-
03011,20070415,0950,AO2 ,-,CLR                                          ,10SM   ,-,52,1,36,12  , 16  ,160,G,21 ,30.06,-,-,AA,-
03011,20070415,1050,AO2 ,-,CLR                                          ,10SM   ,-,52,5,37,15  , 21  ,150,G,30 ,30.05,-,-,AA,-
03011,20070415,1150,AO2 ,-,CLR                                          ,10SM   ,-,52,12,37,20  , 10  ,150,G,24 ,30.02,-,-,AA,-
